,City,Make,Mileage,Model,Price,State,Vin,Year
11564,Albuquerque,Mazda,35289.0,Mazda3i,14250.0, NM,3MZBM1U71FM234029,2015.0
11565,Inver Grove Heights,Mazda,20952.0,Mazda3i,12999.0, MN,JM1BM1T78E1187405,2014.0
11566,Columbia,Mazda,18816.0,Mazda3i,15000.0, IL,3MZBM1T73GM241194,2016.0
11567,Joliet,Mazda,12332.0,Mazda3i,17569.0, IL,3MZBM1V79GM244923,2016.0
11568,Inver Grove Heights,Mazda,43625.0,CX-9Grand,24499.0, MN,JM3TB3DV6E0428751,2014.0
11569,San Diego,Mazda,8170.0,CX-3FWD,20990.0, CA,JM1DKDC75H0148216,2017.0
11570,El Paso,Mazda,68360.0,Mazda3i,13465.0, TX,JM1BM1W72E1162320,2014.0
11571,Manhattan,Mazda,144741.0,Mazda64dr,5495.0, KS,1YVHP80D565M24490,2006.0
11572,MADISON,Mazda,23615.0,CX-5Grand,22877.0, WI,JM3KE4DY2F0517432,2015.0
11573,Buena Park,Mazda,71776.0,Mazda3i,9995.0, CA,JM1BL1TGXD1794388,2013.0
11574,Weslaco,Mazda,17252.0,TributeFWD,14950.0, TX,4F2CY0C73AKM03183,2010.0
11575,Cary,Mazda,53237.0,CX-3AWD,17890.0, NC,JM1DKBD72G0107964,2016.0
11576,Tulsa,Mazda,38235.0,Mazda3i,13200.0, OK,JM1BM1U77G1307129,2016.0
11577,Memphis,Mazda,33010.0,CX-5Touring,20097.0, TN,JM3KE2CY2G0802154,2016.0
11578,Carrollton,Mazda,22600.0,Mazda3i,15999.0, GA,3MZBM1W71FM145316,2015.0
11579,Niagara Falls,Mazda,32855.0,Mazda6Grand,16600.0, NY,JM1GJ1W6XE1127451,2014.0
11580,Cary,Mazda,17553.0,MX5,21990.0, NC,JM1NC2NF0F0241782,2015.0
11581,Concord,Mazda,21477.0,CX-5Sport,18481.0, NC,JM3KE4BY5F0500322,2015.0
11582,St. James,Mazda,25842.0,CX-5Grand,24499.0, NY,JM3KE4DY4F0521952,2015.0
11583,Charleston,Mazda,32175.0,Mazda3i,12489.0, SC,3MZBM1U73FM166610,2015.0
11584,Thousand Oaks,Mazda,70055.0,Mazda3i,13250.0, CA,JM1BM1V71F1219724,2015.0
11585,Tulsa,Mazda,25948.0,CX-9Touring,21995.0, OK,JM3TB2CA2E0432689,2014.0
11586,Puyallup,Mazda,22468.0,Mazda3i,16798.0, WA,JM1BM1V74F1272403,2015.0
11587,New Braunfels,Mazda,5370.0,Mazda6Touring,14991.0, TX,1YVHZ8DH4D5M08625,2013.0
11588,Anoka,Mazda,26372.0,Mazda6Sport,15986.0, MN,JM1GJ1U67E1130889,2014.0
11589,SEYMOUR,Mazda,65899.0,MX5,10999.0, IN,JM1NC25FX60103778,2006.0
11590,Tampa,Mazda,37817.0,CX-5Grand,20000.0, Fl,JM3KE2DY7F0493133,2015.0
11591,Killeen,Mazda,16167.0,Mazda3i,14655.0, TX,JM1BM1J71G1326103,2016.0
11592,Attleboro,Mazda,109409.0,CX-9FWD,9995.0, MA,JM3TB2MV5A0218808,2010.0
11593,Lindon,Mazda,6450.0,MX5,18499.0, UT,JM1NC2NFXB0216236,2011.0
11594,Savannah,Mazda,14598.0,CX-5Grand,24888.0, GA,JM3KE2DY1G0680062,2016.0
11595,Mesquite,Mazda,5000.0,CX-5Touring,22777.0, TX,JM3KE2CY4G0874375,2016.0
11596,Escondido,Mazda,36501.0,Mazda3i,13590.0, CA,3MZBM1U77FM200001,2015.0
11597,Framingham,Mazda,27562.0,Mazda6Sport,14200.0, MA,JM1GJ1U59F1182212,2015.0
11598,Greensboro,Mazda,25514.0,Mazda3i,16495.0, NC,3MZBM1V74GM270233,2016.0
11599,Philadelphia,Mazda,70141.0,Mazda24dr,6985.0, PA,JM1DE1LZ4C0133402,2012.0
11600,Bethlehem,Mazda,38221.0,Mazda3i,13995.0, PA,JM1BM1M70E1169236,2014.0
11601,Victor,Mazda,59761.0,Mazda5Sport,10500.0, NY,JM1CW2BL2D0159154,2013.0
11602,Bloomington,Mazda,70791.0,Mazda3i,9495.0, CA,JM1BL1UP9D1816217,2013.0
11603,Denton,Mazda,25290.0,Mazda6Grand,18590.0, TX,JM1GJ1W58F1224981,2015.0
11604,De Soto,Mazda,15680.0,CX-5Grand,24386.0, MO,JM3KE4DYXG0703317,2016.0
11605,Houston,Mazda,105483.0,CX-7AWD,15000.0, TX,JM3ER4CL9B0367756,2011.0
11606,Webster,Mazda,28160.0,Mazda6Touring,17900.0, TX,JM1GJ1V62F1175920,2015.0
11607,Doral,Mazda,43692.0,Mazda3i,9795.0, FL,3MZBM1U71EM118330,2014.0
11608,Fort Lauderdale,Mazda,64217.0,CX-5Touring,13893.0, FL,JM3KE2CE8D0151307,2013.0
11609,Spokane,Mazda,175789.0,B-Series,7984.0, WA,4F4ZR17X3YTM00190,2000.0
11610,Phoenix,Mazda,69612.0,MX5,10000.0, AZ,JM1NC25F470128077,2007.0
11611,Temecula,Mazda,29992.0,CX-5Grand,24495.0, CA,JM3KE2DY8G0686330,2016.0
11612,West Park,Mazda,22870.0,Mazda6Grand,16499.0, FL,JM1GJ1W63E1159707,2014.0
11613,Boardman,Mazda,33455.0,Mazda3i,15665.0, OH,JM1BM1M74E1161687,2014.0
11614,Phoenix,Mazda,14215.0,MX5,16490.0, AZ,JM1NC2JF7D0227834,2013.0
11615,Bentonville,Mazda,76674.0,CX-5Grand,18995.0, AR,JM3KE2DY6F0485556,2015.0
11616,Wake Forest,Mazda,74755.0,CX-5Grand,14995.0, NC,JM3KE2DY7E0383262,2014.0
11617,Golden Valley,Mazda,84467.0,Mazda35dr,11163.0, MN,JM1BL1L72C1675653,2012.0
11618,Chantilly,Mazda,115101.0,Mazda3s,12633.0, VA,JM1BM1M39F1259449,2015.0
11619,Sacramento,Mazda,123713.0,Mazda34dr,7995.0, CA,JM1BL1S60A1144439,2010.0
11620,Honolulu,Mazda,4111.0,CX-3FWD,23995.0, HI,JM1DKBC70G0114834,2016.0
11621,Country Club Hills,Mazda,132481.0,Mazda64dr,3495.0, IL,1YVFP80C035M24553,2003.0
11622,Stillwater,Mazda,25695.0,CX-5Sport,14400.0, OK,JM3KE2BEXE0399982,2014.0
11623,Fort Lauderdale,Mazda,64316.0,Mazda34dr,7481.0, FL,JM1BL1VF3B1437071,2011.0
11624,Bethlehem,Mazda,28154.0,CX-5Grand,20995.0, PA,JM3KE4DY4F0431930,2015.0
11625,Cincinnati,Mazda,19211.0,Mazda3i,15211.0, OH,3MZBM1V71FM171884,2015.0
11626,Wolcott,Mazda,70442.0,Mazda34dr,8451.0, NY,JM1BL1V87C1661544,2012.0
11627,Wayne,Mazda,23874.0,Mazda3i,14900.0, NJ,JM1BM1T76G1283486,2016.0
11628,Urbana,Mazda,44043.0,Mazda54dr,11975.0, IL,JM1CW2CL1C0143489,2012.0
11629,Chicago,Mazda,46265.0,CX-5Touring,14900.0, IL,JM3KE2CY4F0541043,2015.0
11630,Sheboygan,Mazda,61795.0,CX-9AWD,15900.0, WI,JM3TB3DV5B0308631,2011.0
11631,Kingwood,Mazda,75800.0,Mazda6Touring,16999.0, TX,JM1GJ1V54G1410181,2016.0
11632,Suitland,Mazda,85010.0,CX-5Sport,12000.0, MD,JM3KE4BE7D0167110,2013.0
11633,Willoughby Hills,Mazda,55797.0,CX-9Touring,20000.0, OH,JM3TB3CA3F0455339,2015.0
11634,Webster,Mazda,30251.0,CX-5Touring,17900.0, TX,JM3KE2CY7E0374210,2014.0
11635,Lakewood,Mazda,45038.0,CX-5Touring,20980.0, CO,JM3KE4CY9G0741753,2016.0
11636,Hurst,Mazda,4490.0,CX-9Touring,34491.0, TX,JM3TCACY7H0137788,2017.0
11637,Fairfield,Mazda,137897.0,CX-5Grand,11600.0, OH,JM3KE2DY4E0300774,2014.0
11638,Albuquerque,Mazda,30144.0,Mazda3i,14941.0, NM,JM1BM1T75E1166270,2014.0
11639,Morrow,Mazda,40114.0,CX-5Touring,15599.0, GA,JM3KE2CY2E0426083,2014.0
11640,Myrtle Beach,Mazda,63935.0,CX-5Touring,17496.0, SC,JM3KE4CY3E0318583,2014.0
11641,McKinney,Mazda,16144.0,CX-5Grand,21995.0, TX,JM3KE2DY3F0520618,2015.0
11642,Rockville,Mazda,28613.0,CX-5Touring,19854.0, Md,JM3KE4CY9F0479439,2015.0
11643,Cuyahoga Falls,Mazda,175045.0,Tribute3.0L,3995.0, OH,4F2CZ04165KM12473,2005.0
11644,Alexandria,Mazda,17586.0,Mazda6Touring,20988.0, VA,JM1GJ1V57G1462503,2016.0
11645,Kaysville,Mazda,54978.0,CX-9Sport,16600.0, UT,JM3TB3BA3D0418757,2013.0
11646,Wilmington,Mazda,59757.0,Tribute3.0L,6000.0, OH,4F2CZ061X4KM05859,2004.0
11647,Raleigh,Mazda,73137.0,Mazda64dr,8950.0, NC,1YVHZ8CH4A5M41878,2010.0
11648,Orlando,Mazda,78812.0,RX-84dr,5999.0, FL,JM1FE173X40103448,2004.0
11649,Englewood,Mazda,76629.0,Mazda35dr,11899.0, CO,JM1BL1M72C1680964,2012.0
11650,Birmingham,Mazda,87847.0,Mazda2Sport,8595.0, AL,JM1DE1KY5D0170601,2013.0
11651,Louisville,Mazda,82999.0,Mazda34dr,7995.0, KY,JM1BL1UG3B1436996,2011.0
11652,Kissimmee,Mazda,36261.0,Mazda3i,12995.0, FL,JM1BM1V76E1158675,2014.0
11653,Tacoma,Mazda,26226.0,Mazda3i,15845.0, WA,JM1BM1V72F1218470,2015.0
11654,Albuquerque,Mazda,4534.0,Mazda3i,19995.0, NM,3MZBM1N71GM286860,2016.0
11655,Albuquerque,Mazda,15300.0,CX-5Touring,23995.0, NM,JM3KE2CY7G0652784,2016.0
11656,Santa Monica,Mazda,36776.0,CX-5Grand,21599.0, CA,JM3KE2DY5F0507157,2015.0
11657,Bradenton,Mazda,68927.0,Mazda3i,7745.0, FL,JM1BL1TF2D1724262,2013.0
11658,Bentonville,Mazda,3006.0,CX-5Touring,23500.0, AR,JM3KE2CY6G0917825,2016.0
11659,Metairie,Mazda,64200.0,CX-5Grand,19995.0, LA,JM3KE2DY5F0531037,2015.0
11660,Greensburg,Mazda,84124.0,CX-9AWD,13500.0, PA,JM3TB3CVXC0357973,2012.0
11661,Salem,Mazda,22476.0,MX5,24999.0, OR,JM1NC2PF5E0234600,2014.0
11662,Hanover,Mazda,6.0,Mazda3s,21900.0, PA,JM1BM1M3XF1232602,2015.0
11663,Fredericksburg,Mazda,57646.0,CX-9AWD,11988.0, VA,JM3TB38V280133208,2008.0
11664,Tampa,Mazda,46416.0,Mazda6Touring,16976.0, FL,JM1GJ1V51F1182414,2015.0
11665,Tacoma,Mazda,71619.0,RX-84dr,8990.0, WA,JM1FE173270208098,2007.0
11666,Merriam,Mazda,43087.0,CX-5Sport,15750.0, KS,JM3KE2BE5E0336756,2014.0
11667,COLMAR,Mazda,38934.0,Mazda3i,13850.0, PA,JM1BM1V76E1144615,2014.0
11668,Wendell,Mazda,96338.0,Mazda34dr,7328.0, NC,JM1BL1S5XA1228694,2010.0
11669,Keene,Mazda,21687.0,CX-9Touring,22436.0, NH,JM3TB3CV2E0441630,2014.0
11670,MADISON,Mazda,943.0,CX-5Sport,24477.0, WI,JM3KFBBL3H0113230,2017.0
11671,Kansas City,Mazda,22450.0,CX-5Touring,22985.0, MO,JM3KE4CY4G0676973,2016.0
11672,Jenkintown,Mazda,14690.0,CX-5Touring,21897.0, PA,JM3KE4CY7G0696697,2016.0
11673,Delray Beach,Mazda,25297.0,CX-5Grand,19999.0, FL,JM3KE2DY3F0486633,2015.0
11674,Russellville,Mazda,49500.0,Mazda5Sport,13210.0, KY,JM1CW2BL1F0181729,2015.0
11675,McKinney,Mazda,15.0,CX-52016.5,23998.0, TX,JM3KE2BY5G0907935,2016.0
11676,Las Vegas,Mazda,6195.0,Mazda3s,14999.0, NV,JM1BM1M34G1278735,2016.0
11677,Pensacola,Mazda,120701.0,Mazda54dr,3877.0, FL,JM1CR2W30A0365991,2010.0
11678,Wilsonville,Mazda,15768.0,Mazda6Touring,20350.0, OR,JM1GJ1V50G1479174,2016.0
11679,OMAHA,Mazda,5418.0,CX-5Touring,23489.0, NE,JM3KE4CY1G0717642,2016.0
11680,Batavia,Mazda,3125.0,Mazda6Grand,24195.0, OH,JM1GJ1W55G1464491,2016.0
11681,Lutherville Timonium,Mazda,103738.0,Mazda34dr,7960.0, MD,JM1BL1SF4A1321171,2010.0
11682,Dunkirk,Mazda,48680.0,Mazda3i,11995.0, NY,JM1BM1U7XE1156493,2014.0
11683,West Chester,Mazda,1228.0,Mazda3,20776.0, PA,JM1BN1W30H1128178,2017.0
11684,Milwaukee,Mazda,30013.0,Mazda3i,12995.0, WI,JM1BM1V7XE1162020,2014.0
11685,San Antonio,Mazda,8478.0,CX-52016.5,25999.0, TX,JM3KE2DY3G0811301,2016.0
11686,Hurst,Mazda,100501.0,Mazda3s,12491.0, TX,JM1BM1V37F1232460,2015.0
11687,West Allis,Mazda,82725.0,Mazda64dr,9978.0, WI,1YVHZ8DH4C5M14875,2012.0
11688,Auburn,Mazda,36315.0,CX-5Grand,21964.0, MA,JM3KE4DY6F0539207,2015.0
11689,Martinez,Mazda,39872.0,Mazda6Sport,15798.0, CA,JM1GJ1U59G1480549,2016.0
11690,Shelby Township,Mazda,49772.0,Mazda64dr,5500.0, MI,1YVFP80D535M20751,2003.0
11691,El Paso,Mazda,43925.0,CX-9Sport,16495.0, TX,JM3TB2BA3D0421345,2013.0
11692,Killeen,Mazda,13415.0,Mazda6Touring,20995.0, TX,JM1GL1V54H1105100,2017.0
11693,Antioch,Mazda,16334.0,Mazda3i,9900.0, IL,JM1BL1TF0D1791409,2013.0
11694,Coconut Creek,Mazda,55407.0,Mazda3i,10800.0, FL,JM1BL1TG0D1754630,2013.0
11695,Denver,Mazda,69699.0,Mazda54dr,12995.0, CO,JM1CR2WL9A0374219,2010.0
11696,Olympia,Mazda,37284.0,CX-5Grand,22993.0, WA,JM3KE4DY8F0435690,2015.0
11697,Tacoma,Mazda,538.0,CX-3AWD,21987.0, WA,JM1DKFC73H0143849,2017.0
11698,Tallmadge,Mazda,6369.0,MX5,17993.0, OH,JM1NDAD71G0102876,2016.0
11699,Lake Park,Mazda,3447.0,MX5,19998.0, FL,JM1NDAB70G0109028,2016.0
11700,Duluth,Mazda,32450.0,CX-9Sport,18790.0, GA,JM3TB2BA7F0465822,2015.0
11701,Anoka,Mazda,48435.0,Mazda5Sport,13990.0, MN,JM1CW2BL8F0181727,2015.0
11702,Puyallup,Mazda,51210.0,CX-5Touring,18995.0, WA,JM3KE4CY5F0439990,2015.0
11703,Mesquite,Mazda,50377.0,Mazda6Touring,16362.0, TX,JM1GJ1V60F1176287,2015.0
11704,Grants Pass,Mazda,127823.0,Tribute3.0L,4999.0, OR,4F2CU08192KM39266,2002.0
11705,Conroe,Mazda,44676.0,Mazda6Grand,17897.0, TX,JM1GJ1W59F1190050,2015.0
11706,Tacoma,Mazda,28933.0,Mazda6Touring,16949.0, WA,JM1GJ1V6XF1170688,2015.0
11707,Keene,Mazda,75402.0,Mazda3i,9961.0, NH,JM1BL1VP5D1823308,2013.0
11708,Chesapeake,Mazda,20390.0,CX-5Grand,24900.0, VA,JM3KE2DY5G0768211,2016.0
11709,Pasadena,Mazda,5255.0,Mazda6Touring,27976.0, MD,JM1GL1V50H1103263,2017.0
11710,San Jose,Mazda,21756.0,Mazda6Grand,20378.0, CA,JM1GJ1W59G1436208,2016.0
11711,San Antonio,Mazda,43129.0,CX-5Touring,17470.0, TX,JM3KE2CY9E0387072,2014.0
11712,Schaumburg,Mazda,427.0,CX-9AWD,39533.0, IL,JM3TCBEY0G0109350,2016.0
11713,Richardson,Mazda,35756.0,Mazda6Sport,14800.0, TX,JM1GJ1U55F1196415,2015.0
11714,Akron,Mazda,28424.0,Mazda3i,13477.0, OH,JM1BM1L78E1212481,2014.0
11715,Portsmouth,Mazda,64415.0,Mazda3i,6995.0, VA,JM1BL1TF5D1722263,2013.0
11716,Houston,Mazda,32009.0,Mazda3i,13988.0, TX,3MZBM1V77EM105953,2014.0
11717,Sacramento,Mazda,4830.0,CX-3AWD,22988.0, CA,JM1DKFC76G0140409,2016.0
11718,Mesquite,Mazda,6800.0,CX-9AWD,37988.0, TX,JM3TCBEY0G0112572,2016.0
11719,Milwaukee,Mazda,63413.0,CX-5Grand,15695.0, WI,JM3KE2DE5D0132728,2013.0
11720,Hillsboro,Mazda,4125.0,Mazda3i,17600.0, OR,3MZBM1W72GM313840,2016.0
11721,Waterbury,Mazda,35597.0,Mazda6Touring,15995.0, CT,JM1GJ1V54F1204020,2015.0
11722,Spokane Valley,Mazda,197175.0,CX-9AWD,7999.0, WA,JM3TB38Y870107463,2007.0
11723,Vacaville,Mazda,7833.0,CX-3FWD,24995.0, CA,JM1DKDD71H0153699,2017.0
11724,Roseville,Mazda,46220.0,Mazda6Grand,17803.0, CA,JM1GJ1W6XE1146078,2014.0
11725,COLMAR,Mazda,42283.0,Mazda3i,15750.0, PA,JM1BM1M79E1154962,2014.0
11726,Charleston,Mazda,86787.0,CX-9FWD,13995.0, SC,JM3TB2DA6B0318799,2011.0
11727,Raleigh,Mazda,116299.0,MAZDA34dr,5995.0, NC,JM1BK12F471749298,2007.0
11728,Lutherville,Mazda,55931.0,Mazda3i,10000.0, MD,JM1BL1TG5D1709683,2013.0
11729,Tempe,Mazda,42143.0,Mazda5Sport,13500.0, AZ,JM1CW2BL5F0186447,2015.0
11730,Avon,Mazda,168451.0,Mazda34dr,2700.0, IN,JM1BK323551262027,2005.0
11731,Schaumburg,Mazda,39771.0,Mazda6Touring,15923.0, IL,JM1GJ1V55F1184361,2015.0
11732,Portsmouth,Mazda,41651.0,CX-5Touring,17500.0, NH,JM3KE4CE3D0158547,2013.0
11733,Philadelphia,Mazda,40469.0,CX-5Touring,19480.0, PA,JM3KE2CY3G0725780,2016.0
11734,Puyallup,Mazda,24161.0,Mazda3i,16600.0, WA,JM1BM1U71G1334973,2016.0
11735,Barrington,Mazda,26573.0,Mazda6Touring,19992.0, IL,JM1GJ1V56G1423692,2016.0
11736,Waco,Mazda,26197.0,CX-5Grand,25975.0, TX,JM3KE4DY8G0662945,2016.0
11737,Burlington,Mazda,31448.0,Mazda3s,15942.0, NJ,JM1BM1M36E1214323,2014.0
11738,Fairhaven,Mazda,19331.0,Mazda6Touring,18995.0, MA,JM1GJ1V54F1189647,2015.0
11739,Olathe,Mazda,118264.0,CX-9AWD,12497.0, KS,JM3TB3DA6B0315648,2011.0
11740,St. Louis,Mazda,13732.0,Mazda6Touring,23334.0, MO,JM1GJ1V55G1483298,2016.0
11741,Sandy,Mazda,163020.0,CX-7AWD,5950.0, UT,JM3ER293070123321,2007.0
11742,Fairview Heights,Mazda,93888.0,Mazda24dr,6500.0, IL,JM1DE1HY6B0129270,2011.0
11743,Lawrenceburg,Mazda,20831.0,CX-9Grand,28990.0, KY,JM3TB3DA4F0455106,2015.0
11744,Merriam,Mazda,174689.0,Tribute3.0L,3997.0, KS,4F2CZ94164KM23637,2004.0
11745,Tacoma,Mazda,37282.0,Mazda3i,15994.0, WA,3MZBM1U7XFM191004,2015.0
11746,Austin,Mazda,40901.0,Mazda3i,13995.0, TX,JM1BM1U71G1317817,2016.0
11747,Bellevue,Mazda,38679.0,CX-9Touring,23987.0, WA,JM3TB3CV8E0432088,2014.0
11748,Montclair,Mazda,20977.0,Mazda3i,15780.0, CA,JM1BM1M71G1312570,2016.0
11749,Corpus Christi,Mazda,82198.0,CX-5Sport,12131.0, TX,JM3KE2BEXE0330533,2014.0
11750,Cincinnati,Mazda,78610.0,MX5,6495.0, OH,JM1NB3537X0112132,1999.0
11751,San Jose,Mazda,7986.0,CX-5Touring,25888.0, CA,JM3KFACL5H0108359,2017.0
11752,Lexington,Mazda,10361.0,CX-9AWD,31993.0, KY,JM3TCBCY8G0100544,2016.0
11753,St. George,Mazda,30163.0,Mazda3i,14000.0, UT,JM1BM1U78E1132497,2014.0
11754,Culver City,Mazda,20791.0,Mazda3s,18489.0, CA,JM1BM1W31E1179350,2014.0
11755,Huntsville,Mazda,62380.0,Tribute3.0L,6990.0, AL,4F2YU08142KM32389,2002.0
11756,St. James,Mazda,52311.0,CX-5Grand,19499.0, NY,JM3KE4DY0F0434131,2015.0
11757,Bethlehem,Mazda,32180.0,Mazda6Touring,13995.0, PA,JM1GJ1V68E1138711,2014.0
11758,San Diego,Mazda,2105.0,CX-3FWD,20990.0, CA,JM1DKDC7XH0148549,2017.0
11759,Houston,Mazda,38140.0,Mazda2Sport,12095.0, TX,JM1DE1KYXE0188805,2014.0
11760,Tracy,Mazda,5382.0,Mazda6Grand,25988.0, CA,JM1GL1X57H1101068,2017.0
11761,Columbia,Mazda,67915.0,CX-9AWD,17000.0, Md,JM3TB3DV9C0364864,2012.0
11762,Portsmouth,Mazda,45665.0,CX-5Sport,17600.0, NH,JM3KE4BY4G0623790,2016.0
11763,Naugatuck,Mazda,36000.0,Mazda3i,9795.0, CT,JM1BM1T75E1192982,2014.0
11764,Carlsbad,Mazda,101565.0,CX-9FWD,12086.0, CA,JM3TB2CV6B0327216,2011.0
11765,Longmont,Mazda,105666.0,MX5,5478.0, CO,JM1NB3531Y0141837,2000.0
11766,Houston,Mazda,66167.0,CX-5Grand,19000.0, TX,JM3KE2DY0E0379991,2014.0
11767,Alcoa,Mazda,123168.0,MX5,9987.0, TN,JM1NC2FF9A0205290,2010.0
11768,Louisville,Mazda,68122.0,CX-5Touring,15000.0, KY,JM3KE2CY7E0340784,2014.0
11769,Layton,Mazda,29743.0,CX-5Touring,19500.0, UT,JM3KE2CY0G0686114,2016.0
11770,Virginia Beach,Mazda,6329.0,Mazda6Touring,18783.0, VA,JM1GL1V50H1112061,2017.0
11771,Newton,Mazda,145580.0,CX-7FWD,6900.0, NJ,JM3ER29L490216913,2009.0
11772,Tampa,Mazda,34159.0,CX-5Grand,22000.0, Fl,JM3KE2DY3G0692312,2016.0
11773,Fort Myers,Mazda,26096.0,MX5,16999.0, FL,JM1NC2NF0D0229032,2013.0
11774,Kaysville,Mazda,27396.0,Mazda3i,14083.0, UT,JM1BM1V76E1158241,2014.0
11775,Clearwater,Mazda,56429.0,CX-9Grand,21967.0, FL,JM3TB2DA3F0455513,2015.0
11776,Mesquite,Mazda,7020.0,CX-5Touring,23777.0, TX,JM3KE2CY6G0908767,2016.0
11777,Houston,Mazda,12263.0,Mazda3i,13729.0, TX,JM1BM1U78E1123072,2014.0
11778,San Diego,Mazda,9253.0,CX-52016.5,20990.0, CA,JM3KE2BY3G0838016,2016.0
11779,Wappingers Falls,Mazda,74783.0,Mazda3i,12590.0, NY,3MZBM1L7XFM146601,2015.0
11780,Kennewick,Mazda,25331.0,Mazda3i,16383.0, WA,3MZBM1U70GM291758,2016.0
11781,Zionsville,Mazda,46429.0,CX-5Grand,17893.0, IN,JM3KE2DY3E0327660,2014.0
11782,Bohemia,Mazda,52361.0,CX-5Grand,15944.0, NY,JM3KE2DE9D0163108,2013.0
11783,Roswell,Mazda,24590.0,CX-5Grand,20898.0, GA,JM3KE2DY7E0306214,2014.0
11784,American Fork,Mazda,54388.0,Mazda64dr,9999.0, UT,1YVHZ8DH9C5M40422,2012.0
11785,East Stroudsburg,Mazda,23846.0,CX-52016.5,24988.0, PA,JM3KE4DY8G0671015,2016.0
11786,Owings Mills,Mazda,68566.0,Mazda3i,10500.0, MD,JM1BL1V84D1708871,2013.0
11787,Sacramento,Mazda,44916.0,Mazda3s,18988.0, CA,JM1BM1M33E1196881,2014.0
11788,Austin,Mazda,17232.0,Mazda6Touring,17995.0, TX,JM1GJ1V58F1207843,2015.0
11789,Tustin,Mazda,6182.0,Mazda6Touring,21500.0, CA,JM1GL1V55H1122097,2017.0
11790,Marietta,Mazda,3912.0,CX-9FWD,36478.0, GA,JM3TCADY7G0104593,2016.0
11791,Bend,Mazda,15126.0,CX-3AWD,20944.0, OR,JM1DKFB79G0133956,2016.0
11792,McKinney,Mazda,286.0,CX-9Grand,39995.0, TX,JM3TCADY9H0130517,2017.0
11793,Alcoa,Mazda,25583.0,Mazda3i,13987.0, TN,3MZBM1U78FM236649,2015.0
11794,Glendale,Mazda,32578.0,Mazda3s,17988.0, CA,JM1BM1L39E1208954,2014.0
11795,Cincinnati,Mazda,22713.0,Mazda6Touring,15673.0, OH,JM1GJ1T60E1159975,2014.0
11796,Tampa,Mazda,51353.0,CX-9Grand,17500.0, FL,JM3TB2DA5D0409159,2013.0
11797,Wayne,Mazda,22422.0,Mazda3i,14900.0, NJ,3MZBM1U72FM138409,2015.0
11798,Fairless Hills,Mazda,70587.0,Mazda6Sport,15900.0, PA,JM1GJ1U63F1164071,2015.0
11799,Philadelphia,Mazda,10871.0,Mazda3s,22999.0, PA,JM1BM1X35G1313228,2016.0
11800,Evanston,Mazda,36643.0,Mazda6Grand,19295.0, IL,JM1GJ1W57F1214975,2015.0
11801,Sparta,Mazda,145983.0,MAZDA54dr,5000.0, TN,JM1CR293290333793,2009.0
11802,ALEXANDRIA,Mazda,41064.0,CX-5Touring,18495.0, VA,JM3KE4CY8E0393554,2014.0
11803,Fort Pierce,Mazda,62635.0,MX5,7999.0, FL,JM1NB353140401454,2004.0
11804,Delavan,Mazda,23648.0,Mazda3,18853.0, WI,JM1BN1V70H1105875,2017.0
11805,Orlando,Mazda,131986.0,Mazda35dr,6995.0, FL,JM1BL1K53B1376753,2011.0
11806,Pueblo,Mazda,93039.0,MAZDA54dr,6945.0, CO,JM1CR293390349551,2009.0
11807,Garland,Mazda,51615.0,MX5,13500.0, TX,JM1NC2JF2E0236863,2014.0
11808,TREVOSE,Mazda,41453.0,Mazda54dr,13160.0, PA,JM1CW2DL7C0138182,2012.0
11809,Rahway,Mazda,22989.0,Mazda3i,10995.0, NJ,JM1BM1V71E1184844,2014.0
11810,Schaumburg,Mazda,8677.0,Mazda6Touring,22990.0, IL,JM1GJ1V53G1476303,2016.0
11811,Orange City,Mazda,3038.0,MX-5,28986.0, FL,JM1NDAL79H0101199,2017.0
11812,Marietta,Mazda,77776.0,MX5,7995.0, GA,JM1NC25F680139423,2008.0
11813,Sugar Land,Mazda,21943.0,Mazda3i,13992.0, TX,JM1BM1U76G1309969,2016.0
11814,East Stroudsburg,Mazda,35099.0,CX-5Sport,17662.0, PA,JM3KE4BY3F0513439,2015.0
11815,Pleasanton,Mazda,51108.0,Mazda6Touring,18988.0, CA,JM1GJ1T53F1224102,2015.0
11816,Greensboro,Mazda,96375.0,Mazda34dr,9498.0, NC,JM1BL1V76C1696650,2012.0
11817,Alcoa,Mazda,77117.0,CX-5Grand,15987.0, TN,JM3KE2DE1D0131656,2013.0
11818,West Chester,Mazda,18279.0,Mazda6Touring,19659.0, PA,JM1GJ1V50F1183201,2015.0
11819,San Jose,Mazda,48486.0,Mazda6Sport,13277.0, CA,JM1GJ1U56F1203579,2015.0
11820,Colorado Springs,Mazda,62771.0,MX5,10999.0, CO,JM1NC25F660101042,2006.0
11821,Saint Charles,Mazda,17256.0,CX-9Grand,27798.0, IL,JM3TB3DA1F0467486,2015.0
11822,Burlington,Mazda,96553.0,Mazda3i,9995.0, NC,JM1BM1V71E1145672,2014.0
11823,Cincinnati,Mazda,5634.0,Mazda3,16988.0, OH,JM1BN1V78H1101976,2017.0
11824,Louisville,Mazda,4667.0,MX5,25995.0, KY,JM1NDAD7XG0110636,2016.0
11825,BAY SHORE,Mazda,13863.0,CX-5Grand,24989.0, NY,JM3KE4DYXG0629137,2016.0
11826,Atlanta,Mazda,5403.0,CX-5Grand,25500.0, GA,JM3KE2DY9G0842293,2016.0
