Price,Year,Mileage,City,State,Vin,Make,Model
32998,2017,24163,Lima, OH,2C4RC1EG3HR644636,Chrysler,PacificaTouring-L
19890,2015,24120,Fredericksburg, VA,2C4RC1BG0FR662044,Chrysler,Town
24950,2015,24000,Ottawa Lake, MI,2C4RC1CG8FR509975,Chrysler,Town
14995,2016,24000,Albuquerque, NM,1C3CCCAB4GN111805,Chrysler,200Limited
20895,2016,23897,Hollywood, FL,2C3CCAEG4GH277972,Chrysler,300300C
25499,2017,23891,Staten Island, NY,2C4RC1BG2HR576799,Chrysler,PacificaTouring-L
24999,2016,23868,Manteca, CA,2C4RC1BG2GR290708,Chrysler,Town
14788,2016,23865,Miami, FL,1C3CCCFB0GN181956,Chrysler,200LX
25985,2015,23631,Topeka, KS,2C4RC1CG7FR602664,Chrysler,Town
13995,2016,23394,New Orleans, LA,1C3CCCAB2GN109342,Chrysler,200Limited
13682,2015,23365,Rhinelander, WI,1C3CCCAB8FN662415,Chrysler,200Limited
23996,2016,23151,Cheektowaga, NY,2C3CCAKG5GH325449,Chrysler,300300C
16981,2016,23019,Lumberton, NC,1C3CCCBB1GN125773,Chrysler,200S
8900,2013,22826,Wallingford, CT,1C3CCBAB1DN620773,Chrysler,200Sedan
24994,2017,22639,Sugar Land, TX,2C4RC1BG0HR539766,Chrysler,PacificaTouring-L
21993,2014,22596,Kyle, TX,2C3CCAEG1EH382191,Chrysler,300300C
15112,2016,22437,Columbus, MS,1C3CCCAB0GN112398,Chrysler,200Limited
18392,2015,22431,Mentor, OH,2C4RC1BG4FR577997,Chrysler,Town
19218,2014,22306,Hurst, TX,2C3CCABG6EH355458,Chrysler,300300S
13900,2015,22282,Ringgold, GA,1C3CCCAB9FN504665,Chrysler,200Limited
19997,2013,21755,Phoenix, AZ,2C3CCABG7DH717280,Chrysler,300300S
13880,2016,21590,Reno, NV,1C3CCCABXGN109265,Chrysler,200Limited
19850,2014,21489,Nanuet, NY,1C3BCBFG1EN159771,Chrysler,200Convertible
15495,2015,21449,Phoenix, AZ,1C3CCCBG2FN543060,Chrysler,200S
16223,2015,21238,Boardman, OH,1C3CCCBG1FN514911,Chrysler,200S
27250,2017,21043,Sandy, UT,2C3CCAKG9HH565623,Chrysler,300300C
27948,2017,21022,Wendell, NC,2C4RC1BG3HR676605,Chrysler,PacificaTouring-L
20990,2014,20912,Tampa, FL,2C3CCAGG8EH384212,Chrysler,300300S
25900,2017,20909,Livonia, MI,2C4RC1DG9HR621511,Chrysler,PacificaTouring
14988,2015,20896,Pleasanton, CA,1C3CCCAB1FN661882,Chrysler,200Limited
29963,2017,20890,Woodbury Heights, NJ,2C4RC1BG6HR668014,Chrysler,PacificaTouring-L
24984,2015,20866,Leesville, LA,2C3CCABG2FH780631,Chrysler,300300S
13100,2014,20656,Columbia, MO,1C3CCBCG3EN151986,Chrysler,200Sedan
26999,2017,20648,Lawrenceville, GA,2C3CCAEG1HH570293,Chrysler,300300C
22495,2014,20613,Leesburg, FL,2C4RC1CG0ER311583,Chrysler,Town
20000,2014,20575,Greensboro, GA,1C3BCBFG5EN138017,Chrysler,200Convertible
28500,2017,20450,Batavia, NY,2C4RC1BG2HR676594,Chrysler,PacificaTouring-L
25990,2016,20164,Mattoon, IL,2C3CCAGG3GH162129,Chrysler,300300S
21990,2015,20125,Homestead, FL,2C3CCAGG5FH892414,Chrysler,300300S
32500,2013,20041,Plainville, CT,2C3CCAFJ2DH608991,Chrysler,300SRT8
17699,2015,19369,Saint Louis Park, MN,1C3CCCDG4FN543901,Chrysler,200S
26899,2017,19337,Richmond, VA,2C4RC1BG1HR523740,Chrysler,PacificaTouring-L
9998,2011,19319,North Huntingdon, PA,1C3BC2FB9BN614849,Chrysler,2004dr
22788,2016,19301,Reno, NV,2C3CCAAG1GH219565,Chrysler,300Limited
26689,2017,19269,Savannah, TN,2C4RC1BGXHR526569,Chrysler,PacificaTouring
16990,2015,19175,Derby, KS,1C3CCCCB3FN527811,Chrysler,200C
19551,2015,19012,Albany, GA,2C3CCAAG6FH849130,Chrysler,300Limited
22988,2014,18987,Elk Grove, CA,2C3CCABG4EH373537,Chrysler,300300S
25438,2015,18909,Monmouth, IL,2C3CCAGG9FH787276,Chrysler,300300S
19737,2015,18887,Middletown, IN,1C3CCCEG3FN540213,Chrysler,200C
22300,2014,18844,Rockwall, TX,2C3CCAGG9EH287780,Chrysler,300300S
19257,2015,18416,Springfield, MO,1C3CCCEG6FN544031,Chrysler,200C
24497,2015,18373,Racine, WI,2C4RC1CG4FR743000,Chrysler,Town
14995,2015,18321,Mt Dora, FL,1C3CCCBB3FN760315,Chrysler,200S
14985,2016,18128,Milwaukee, WI,1C3CCCFB0GN189331,Chrysler,200LX
15940,2015,18112,Fort Wayne, IN,1C3CCCBB5FN633971,Chrysler,200S
16990,2015,18097,Georgetown, TX,1C3CCCBG0FN516813,Chrysler,200S
12999,2016,17761,Garland, TX,1C3CCCAB0GN119349,Chrysler,200Limited
34887,2017,17537,AUSTIN, TX,2C4RC1EG5HR584827,Chrysler,PacificaTouring-L
15572,2016,17456,Branson, MO,1C3CCCAB3GN156119,Chrysler,200Limited
18327,2014,17453,Cape Girardeau, MO,2C3CCAAG8EH301659,Chrysler,300300
26647,2017,17414,Tucson, AZ,2C3CCAEG0HH570835,Chrysler,300300C
25895,2015,17328,Ankeny, IA,2C3CCAGG0FH883085,Chrysler,300300S
15995,2015,17120,El Paso, TX,1C3CCCAB9FN521644,Chrysler,200Limited
33116,2017,17087,Van Wert, OH,2C4RC1EG9HR511556,Chrysler,PacificaTouring-L
21495,2015,16912,Coon Rapids, MN,2C4RC1BG9FR731264,Chrysler,Town
12431,2015,16842,Sheboygan, WI,1C3CCCAB2FN738744,Chrysler,200Limited
24985,2016,16771,Corpus Christi, TX,2C3CCAEGXGH324602,Chrysler,300300C
25500,2017,16656,Laurel, MD,2C3CCAEG4HH564181,Chrysler,300300C
22900,2016,16521,Las Vegas, NV,2C3CCAEG5GH294800,Chrysler,300300C
24988,2016,16504,Henderson, KY,2C4RC1BG5GR191199,Chrysler,Town
39862,2017,16360,Plainfield, IN,2C4RC1GG8HR620460,Chrysler,PacificaLimited
20000,2015,16320,Crittenden, KY,1C3CCCDG6FN556973,Chrysler,200S
26937,2017,15977,Princeton, WV,2C3CCAEG0HH549984,Chrysler,300300C
26647,2017,15938,Tucson, AZ,2C3CCAEG1HH564252,Chrysler,300300C
29000,2017,15913,Oak Park Heights, MN,2C3CCAKG4HH565531,Chrysler,300300C
26411,2017,15900,Branford, CT,2C4RC1BG2HR572381,Chrysler,PacificaTouring-L
29994,2017,15639,West Caldwell, NJ,2C3CCAGG9HH566828,Chrysler,300300S
21975,2014,14913,Madison, WI,2C3CCAGG5EH222649,Chrysler,300300S
24999,2017,14662,Las Vegas, NV,2C4RC1DG4HR711939,Chrysler,PacificaTouring
18231,2011,14515,Avon Park, FL,2A4RR8DG8BR783574,Chrysler,Town
38977,2017,14418,Rochester, NY,2C4RC1GG0HR620145,Chrysler,PacificaLimited
24999,2014,14358,Westborough, MA,2C3CCAKG1EH163476,Chrysler,300300C
17777,2015,14257,Niagara Falls, NY,1C3CCCEG5FN610505,Chrysler,200C
13495,2015,14076,Battle Creek, MI,1C3CCCAB6FN730081,Chrysler,200Limited
23950,2016,14000,Ottawa Lake, MI,2C4RC1BG4GR229022,Chrysler,Town
18995,2014,13963,New Bern, NC,1C3BCBGG1EN134173,Chrysler,200Convertible
15205,2016,13941,Danville, IL,1C3CCCFB6GN121082,Chrysler,200LX
14789,2016,13932,Brook Park, OH,1C3CCCAB5GN167994,Chrysler,200Limited
36962,2017,13874,Pontiac, IL,2C4RC1GG1HR504937,Chrysler,PacificaLimited
26996,2016,13765,El Paso, TX,2C4RC1JG8GR303673,Chrysler,Town
24595,2017,13347,Kenosha, WI,2C4RC1DG4HR515399,Chrysler,PacificaTouring
32995,2017,13257,St George, UT,2C4RC1BG2HR677731,Chrysler,PacificaTouring-L
15998,2016,13053,Harvey, LA,1C3CCCAB0GN109775,Chrysler,200Limited
26491,2017,13038,Katy, TX,2C3CCAEG3HH591145,Chrysler,300300C
23299,2015,12718,Milledgeville, GA,2C3CCABG1FH864519,Chrysler,300300S
24400,2016,12564,Ottawa, IL,2C4RC1BG8GR290177,Chrysler,Town
23995,2016,11829,New Braunfels, TX,2C3CCAEG3GH348384,Chrysler,300300C
15977,2016,11804,Tallahassee, FL,1C3CCCAB8GN167388,Chrysler,200Limited
14988,2015,11717,Somerville, NJ,1C3CCCFB8FN600540,Chrysler,200LX
32995,2017,11618,Victorville, CA,2C4RC1BG1HR551585,Chrysler,PacificaTouring-L
29987,2015,11575,Ontario, OR,2C3CCAGG2FH787328,Chrysler,300300S
13990,2015,11506,Antioch, CA,1C3CCCAB8FN678677,Chrysler,200Limited
18999,2015,11160,Puyallup, WA,1C3CCCEG1FN674055,Chrysler,200C
22988,2015,11005,Yonkers, NY,2C4RC1BG0FR741214,Chrysler,Town
24950,2016,11000,Ottawa Lake, MI,2C4RC1BG9GR185888,Chrysler,Town
15988,2016,10957,Somerville, NJ,1C3CCCBB6GN120908,Chrysler,200S
24418,2016,10749,Norfolk, VA,2C3CCAAG3GH295501,Chrysler,300Limited
23995,2015,10290,Albuquerque, NM,1C3CCCCG9FN728012,Chrysler,200C
23950,2014,10093,Grand Rapids, MI,2C3CCAKT9EH120372,Chrysler,300300C
16990,2016,9506,Gresham, OR,1C3CCCBB6GN134663,Chrysler,200S
13600,2016,9467,Owings Mills, MD,1C3CCCAB7GN133703,Chrysler,200Limited
27450,2017,9457,Miami, FL,2C4RC1BGXHR675967,Chrysler,PacificaTouring-L
25998,2017,9441,Roseville, CA,2C3CCAEGXHH610208,Chrysler,300300C
23997,2016,9179,Coshocton, OH,2C4RC1BG6GR150449,Chrysler,Town
25999,2015,9140,New Richmond, WI,2C4RC1CG8FR521091,Chrysler,Town
24991,2014,8981,Avenel, NJ,2C3CCAET6EH125234,Chrysler,300300C
28948,2017,8892,ROCHESTER, NY,2C4RC1BG3HR520385,Chrysler,PacificaTouring-L
13999,2013,8857,Puyallup, WA,1C3CCBCG1DN654690,Chrysler,200Sedan
12995,2016,8706,Union City, GA,1C3CCCFB2GN182610,Chrysler,200LX
14990,2016,8665,Charleston, SC,1C3CCCAB6GN184724,Chrysler,200Limited
25999,2015,8419,Fruitland Park, FL,2C3CCABG5FH830101,Chrysler,300300S
28142,2015,8416,Chantilly, VA,2C3CCASG9FH831526,Chrysler,300300C
21900,2017,8237,Amityville, NY,2C4RC1CG1HR657694,Chrysler,PacificaLX
25499,2015,8171,Tulsa, OK,2C3CCAGG7FH923386,Chrysler,300300S
17490,2017,8081,Kansas City, MO,1C3CCCFB7HN507043,Chrysler,200LX
33930,2017,8075,Littleton, CO,2C3CCAGG4HH530285,Chrysler,300300S
20999,2015,7811,Woodbury Heights, NJ,1C3CCCDG7FN711742,Chrysler,200S
26997,2017,7805,Wrightsville, PA,2C4RC1DG6HR611079,Chrysler,PacificaTouring
20995,2016,7650,St. James, NY,1C3CCCDG9GN163146,Chrysler,200S
14760,2016,7400,New Athens, IL,1C3CCCFBXGN182631,Chrysler,200LX
14919,2015,7377,Winston Salem, NC,1C3CCCAB9FN751930,Chrysler,200Limited
14995,2015,7314,Beaver Springs, PA,1C3CCCAB9FN693477,Chrysler,200Limited
30995,2017,7153,Victorville, CA,2C3CCAAG3HH552397,Chrysler,300Limited
23998,2016,7153,Grants Pass, OR,2C3CCAAG1GH220103,Chrysler,300Limited
18995,2016,7082,Wantagh, NY,1C3CCCAG4GN111475,Chrysler,200Limited
17988,2015,7071,Somerville, NJ,1C3CCCDG8FN620415,Chrysler,200S
38991,2017,6951,Henderson, NV,2C4RC1GG0HR528601,Chrysler,PacificaLimited
35964,2017,6883,Rochester, NY,2C3CCAGG1HH534746,Chrysler,300300S
18991,2016,6691,Greenville, TX,1C3CCCAB6GN112759,Chrysler,200Limited
29995,2015,5900,Midlothian, VA,2C3CCAPT0FH837933,Chrysler,300300C
28965,2017,5894,Matteson, IL,2C3CCAGG8HH534792,Chrysler,300300S
22866,2016,5669,Conway, AR,1C3CCCAB3GN129065,Chrysler,200Limited
15798,2015,5387,Warren, MI,1C3CCCAB7FN502820,Chrysler,200Limited
24550,2017,5322,North Salt Lake, UT,2C4RC1BG1HR702358,Chrysler,PacificaTouring-L
17866,2016,5318,Duluth, GA,1C3CCCFB5GN191561,Chrysler,200LX
16493,2016,5106,Houston, TX,1C3CCCAB8GN102315,Chrysler,200Limited
28938,2017,5062,Princeton, WV,2C3CCABG2HH564667,Chrysler,300300S
39289,2017,4969,Newark, DE,2C3CCAET3HH516331,Chrysler,300300C
15495,2016,4911,Coon Rapids, MN,1C3CCCABXGN166713,Chrysler,200Limited
24980,2016,4575,North Phoenix, AZ,2C3CCAEG7GH342667,Chrysler,300300C
12598,2015,4470,Winnsboro, LA,1C3CCCFB4FN550901,Chrysler,200LX
26000,2017,4465,Troy, MO,2C4RC1DG5HR519493,Chrysler,PacificaTouring
19000,2017,4343,Lansing, IL,1C3CCCAB9HN503423,Chrysler,200Limited
28495,2017,4274,Hamburg, PA,2C4RC1DGXHR536399,Chrysler,PacificaTouring
17846,2016,4154,Duluth, GA,1C3CCCFBXGN191569,Chrysler,200LX
27795,2016,4016,Prince George, VA,2C3CCAEG8GH311170,Chrysler,300300C
29795,2017,3605,Colorado Springs, CO,2C3CCAGG6HH516825,Chrysler,300300S
22289,2016,3094,Milton, NY,1C3CCCDG8GN118375,Chrysler,200S
20900,2017,3094,Milwaukee, WI,1C3CCCABXHN510283,Chrysler,200Limited
13998,2016,3002,Playa Vista, CA,1C3CCCFB9GN139480,Chrysler,200LX
34881,2017,2906,Louisville, KY,2C4RC1EG6HR704859,Chrysler,PacificaTouring-L
17750,2016,2829,Brooklyn Park, MN,1C3CCCBB0GN185088,Chrysler,200S
16888,2015,2381,Playa Vista, CA,1C3CCCBG6FN678350,Chrysler,200S
19145,2016,2094,Myrtle Beach, SC,1C3CCCBG9GN161352,Chrysler,200S
14998,2016,2094,La Crosse, WI,1C3CCCFB3GN183135,Chrysler,200LX
28998,2016,2086,Abilene, TX,2C4RC1JG4GR200606,Chrysler,Town
27995,2017,954,Sanford, FL,2C4RC1DGXHR708396,Chrysler,PacificaTouring
38931,2017,723,Iowa City, IA,2C4RC1GG5HR533762,Chrysler,PacificaLimited
28998,2017,674,Davie, FL,2C4RC1BG4HR823465,Chrysler,PacificaTouring-L
16047,2015,71,Milton, NY,1C3CCCBB1FN672749,Chrysler,200S
39777,2017,39,McMinnville, OR,2C4RC1GG0HR683651,Chrysler,PacificaLimited
23499,2016,11,New Carrollton, MD,1C3CCCBB1GN184919,Chrysler,200S
6900,2008,80776,Burkburnet, TX,1FMEU63E98UA15634,Ford,ExplorerRWD
10500,2005,318017,Portsmouth, VA,1FTWW31P65EB63591,Ford,Super
11000,2006,313559,Brooksville, FL,1FTSW21P96EB02343,Ford,Super
1687,1997,285482,Warner Robins, GA,1FTCR10A3VPA49242,Ford,Ranger2WD
5990,2006,264119,Hamilton, TX,1FTPX14526FA74614,Ford,F-1504WD
7995,2011,248381,Tampa, FL,1FTNS2EL8BDA36545,Ford,Econoline
10999,2008,232000,Gilmer, TX,1FTSW21578ED13865,Ford,Super
1500,2005,229702,Rock Springs, WY,1FMZU73K15UB95961,Ford,Explorer4dr
11487,1999,215532,Frederick, CO,1FTNW21F2XED49273,Ford,Super
2477,2002,208935,Cambridge, OH,1FMDU73E42ZA03287,Ford,Explorer4dr
3200,1998,205469,Pensacola, FL,1FTZF172XWNB59350,Ford,F-1502WD
23299,2011,204200,Rogers, MN,1FT8W3BT8BEB24758,Ford,Super
6497,2002,202676,Temecula, CA,1FMNU41S12ED24559,Ford,"Excursion137"""
8369,2003,197504,Antioch, IL,1FTNX21P63EC78420,Ford,Super
7491,2000,195177,Devils Lake, ND,2FTRX08L7YCA54207,Ford,F-1504WD
13143,2005,192722,Moab, UT,1FTWW31P35EA81463,Ford,Super
3000,2004,190949,Chesapeake, VA,2FTRX17W84CA07733,Ford,F-150
6385,2010,187473,Kernersville, NC,1FAHP2FWXAG170404,Ford,Taurus4dr
12995,2010,186947,Sacramento, CA,1FTFW1EVXAKE19059,Ford,F-1504WD
11999,2007,182553,Puyallup, WA,1FTPW14V97FB03661,Ford,F-1504WD
5977,2002,182370,Tacoma, WA,1FMZU75W42ZC20821,Ford,Explorer4dr
7599,2006,180623,Colorado Springs, CO,1ZVFT82H865219378,Ford,Mustang2dr
4995,1997,180003,Portland, OR,1FMFU18L7VLC29831,Ford,"Expedition119"""
4800,2010,177491,Pennsauken, NJ,3FAHP0HA0AR260689,Ford,Fusion4dr
5500,2006,176802,Chesapeake, VA,1FMFU18556LA40176,Ford,Expedition4dr
8900,2006,176453,Louisville, KY,1FTRX14W66FA13297,Ford,F-1504WD
11991,2002,176396,Pensacola, FL,1FTNX21S82EA66394,Ford,Super
6495,2002,174401,Louisville, KY,1FTRX17252NC00653,Ford,F-1502WD
1999,1999,173120,Hayden, ID,1FMZU34X2XZA88944,Ford,Explorer4dr
15998,2000,170174,Lynnwood, WA,1FTNX21F6YED79617,Ford,Super
14888,2006,169127,High Point, NC,1FTWX31P06EB29919,Ford,Super
5999,2006,169125,Ceres, CA,1ZVHT80NX65134656,Ford,Mustang2dr
15000,2010,168889,Austin, TX,1FTFW1EV4AFB47522,Ford,F-1504WD
3994,2008,166641,Norton, OH,1FMDK02W98GA24261,Ford,Taurus
2600,2006,166619,Plainfield, IN,1FAHP23106G166619,Ford,Five
6888,2005,161972,Birmingham, AL,1FMDU64K45UB34137,Ford,Explorer4dr
8975,2006,161035,Decatur, TX,1FTPW14V76KC84720,Ford,F-1504WD
3900,2005,161026,Lake City, IA,1FMDK06185GA67774,Ford,Freestyle4dr
10750,2011,160540,Olive Branch, MS,1FMJU1H59BEF00691,Ford,Expedition2WD
8791,2002,160111,Mesa, AZ,1FTRW08L62KC13353,Ford,F-1504WD
4474,1999,160000,Katy, TX,1FTRX17W5XNB18982,Ford,F-1502WD
15888,2008,157525,High Point, NC,1FTPW14V78FA41632,Ford,F-1504WD
2995,2005,153461,Mchenry, IL,1FAFP53265A137631,Ford,Taurus4dr
16500,2005,153432,Rugby, ND,1FTWW31PX5EC54458,Ford,Super
16988,2011,153339,San Antonio, TX,1FTFW1CT1BFB17414,Ford,F-1502WD
18988,2010,153306,Duncan, OK,1FDWX3HR9AEB15108,Ford,Super
10995,2012,152558,Valdosta, GA,1FBNE3BL1CDA23370,Ford,Econoline
12000,2010,151938,Stuart, FL,1FTEW1C89AFC68961,Ford,F-1502WD
2977,2002,150506,Everett, WA,3FAFP37342R162682,Ford,Focus5dr
9998,2008,150006,Langhorne, PA,1FTRX12W18FC00307,Ford,F-1502WD
12765,2008,148906,Napa, CA,2FMDK38C68BA90806,Ford,Edge4dr
14950,2008,147071,Austin, TX,1FTPW14VX8FB78404,Ford,F-1504WD
6995,2010,146196,Galesburg, MI,NM0LS6AN3AT007784,Ford,Transit
5580,2005,145000,Orlando, FL,1FMZU67K35UA23774,Ford,Explorer
32949,2011,143861,Tacoma, WA,1FT8W3BT6BEA74457,Ford,Super
12416,2006,143137,Oklahoma City, OK,1FTWX32P16EC01225,Ford,Super
20996,2011,142740,Columbia, SC,1FT7W2BTXBEC94786,Ford,Super
6991,2004,142078,Jacksonville, FL,1FTPX12564NA79577,Ford,F-1502WD
3995,2006,141379,Lake Orion, MI,1FMEU73E16UA01052,Ford,Explorer4dr
12995,2005,140269,Reno, NV,1FTPW14555KD60594,Ford,F-1504WD
6680,2009,139526,Bradley, IL,1FTRF12W29KC14857,Ford,F-1502WD
13990,2007,139046,VIRGINIA BEACH, VA,1FTPW14V07FA85387,Ford,F-1504WD
11995,1999,138267,Hillsboro, OR,1FTNW21S5XED59048,Ford,Super
7900,2010,137211,Massillon, OH,1FMCU0D78AKA10253,Ford,EscapeFWD
5985,2006,137206,Orlando, FL,1FTRF12276NA59391,Ford,F-1502WD
9000,2005,136988,Frisco, TX,1ZVFT82H155152301,Ford,Mustang2dr
20000,2004,136706,Tempe, AZ,1FMSU43P34EA37559,Ford,"Excursion137"""
14691,2012,136256,Lakeville, MN,1FMHK8F85CGA48223,Ford,Explorer4WD
17994,2008,135962,Sanford, NC,1FDXF46Y08ED91355,Ford,Super
16990,2011,135802,Cedar City, UT,1FTFW1ET7BFA94816,Ford,F-1504WD
17999,2008,135396,South Amboy, NJ,1FTWX31528EA89196,Ford,Super
5995,2010,135356,Virgina Beach, VA,1FTKR1ED3APA66759,Ford,Ranger2WD
11975,2007,135224,Keller, TX,1FTPX12597FB28818,Ford,F-1502WD
11998,2008,134813,Smithfield, NC,1ZVHT82H585162777,Ford,Mustang2dr
5500,2006,134690,Dallas, TX,1FMEU63866UB15603,Ford,Explorer4dr
39998,2015,134100,Sunland, CA,1FT8W3BT2FEA57841,Ford,Super
13991,2006,134050,San Antonio, TX,1FTPW14V06KD67891,Ford,F-1504WD
12099,2007,132929,Claremore, OK,1FTRW12W77FA99274,Ford,F-1502WD
12000,2013,132452,Sarasota, FL,1FTNF1CT2DKD84194,Ford,F-150Regular
14995,2010,132292,Kissimmee, FL,1FTEW1C85AFA81443,Ford,F-1502WD
31998,2011,131669,Tucson, AZ,1FT8W3DT1BEA72712,Ford,Super
39989,2014,128212,Nampa, ID,1FT8W3BT6EEB41630,Ford,Super
11988,2010,127828,Pleasanton, CA,1FTEX1C83AFD05046,Ford,F-1502WD
9760,2007,126904,Fairfield, OH,2FMDK48C67BB64407,Ford,EdgeAWD
24860,2008,126083,Yutan, NE,1FTSW21R38EB18266,Ford,Super
33995,2012,125672,Houston, TX,1FT7W2BT9CEA99859,Ford,Super
5114,2007,125234,Fergus Falls, MN,1FAFP251X7G121354,Ford,Five
34881,2012,124986,Layton, UT,1FT8W3DT8CEA15103,Ford,Super
13930,2010,124849,Buford, GA,1FMJK1K55AEB60226,Ford,Expedition
12999,2009,124568,Everett, WA,2FMEK62C49BB02032,Ford,Flex4dr
31999,2014,124223,Longmont, CO,1FTFW1ET8EKF37986,Ford,F-1504WD
6995,2006,123884,Stamford, CT,1FMEU73E36UA23425,Ford,Explorer4dr
12495,2008,122479,Sanford, NC,1FTRX12W38FB57444,Ford,F-1502WD
9495,2002,122360,Tacoma, WA,1FTRW08L72KC41551,Ford,F-1504WD
20900,2013,121828,Little Rock, AR,1FTFW1ET3DFA80270,Ford,F-150SuperCrew
3396,2007,121827,N Lauderdale, FL,3FAHP06Z57R104147,Ford,Fusion4dr
9292,2010,121316,Zionsville, IN,1FMCU0E77AKC14539,Ford,EscapeFWD
7783,2012,120261,Tucson, AZ,3FAHP0HA0CR238310,Ford,Fusion4dr
11998,2014,120048,Concord, CA,3FA6P0HD3ER272374,Ford,FusionSE
18598,2012,119289,Tacoma, WA,1FTFW1EF8CFB48250,Ford,F-1504WD
21000,2014,119181,Kansas City, KS,1FTFW1EF9EKE02087,Ford,F-1504WD
14362,2006,117872,Metairie, LA,1FTRW12W46FA59183,Ford,F-1502WD
9900,2011,116774,Carrollton, GA,1FAHP2FW7BG122232,Ford,Taurus4dr
11995,2007,116279,Jourdanton, TX,1FTRX12W27KD09221,Ford,F-1502WD
6999,2010,116253,Bedford, OH,1FMCU0D71AKA72027,Ford,EscapeFWD
5995,2007,116116,Pompano Beach, FL,2FMDK38C07BB70178,Ford,EdgeFWD
5999,2005,115590,Owasso, OK,1ZVFT80N855110362,Ford,Mustang2dr
17897,2010,115042,Edmonds, WA,1FTFW1EV0AFD14572,Ford,F-1504WD
22995,2010,114975,Lakewood, WA,1FTFW1EV1AFB38082,Ford,F-1504WD
31995,2012,114902,Albany, OR,1FT8W3BT6CEB34108,Ford,Super
42995,2014,114678,Fontana, CA,1FT7W2BT2EEB45325,Ford,Super
5588,2010,114653,Akron, OH,1FAHP3FN5AW119640,Ford,Focus4dr
13795,2010,114264,Gladstone, MO,2FMDK4JCXABB12098,Ford,Edge4dr
3900,2001,114144,Lenoir, NC,1FMYU70EX1UC76655,Ford,Explorer
14995,2007,114094,Newnan, GA,1FTPW12V97FA15406,Ford,F-1502WD
12999,2008,113400,Tucson, AZ,1FTPW12528KB72428,Ford,F-1502WD
16980,2012,112874,Pacoima, CA,1FTEW1CM1CKD44065,Ford,F-1502WD
12999,2009,112841,Puyallup, WA,1FMFU16569EB04169,Ford,Expedition4WD
8469,2010,112776,Gresham, OR,3FAHP0HA8AR121426,Ford,Fusion4dr
9975,2010,112540,Cabot, AR,1FMCU9D71AKA04766,Ford,Escape4WD
8989,2008,112235,Cleveland, OH,1FMEU74E38UA35429,Ford,Explorer4WD
14495,2013,111550,Wayne, MI,2FMHK6D81DBD08794,Ford,FlexLimited
24895,2011,111129,La Grande, OR,1FTFW1ET7BFD15038,Ford,F-1504WD
6995,2007,111000,Tucson, AZ,1FMYU03127KB17777,Ford,Escape2WD
16000,2011,110898,Fenton, MI,2FMHK6DT2BBD05789,Ford,Flex4dr
13990,2008,110806,Amherst, OH,1FTPW14V78FA13376,Ford,F-1504WD
22548,2014,110782,Lexington, NC,1FTFW1CFXEFB93924,Ford,F-1502WD
32995,2012,110536,Fayetteville, NC,1FTEX1R65CFC89649,Ford,F-1504WD
10995,2009,110520,St. Louis, MO,1FMCU93G69KB54045,Ford,Escape4WD
8973,2010,110404,Omaha, NE,2FMDK3KC8ABB46615,Ford,Edge4dr
19999,2010,110375,Ontario, OR,1FMEU2DE6AUA00361,Ford,Explorer
7499,2007,110253,Leesburg, VA,2FMDK49C87BB12596,Ford,EdgeAWD
12000,2008,109900,Murrysville, PA,1FMFK18528LA71975,Ford,Expedition
7990,2012,108836,Houston, TX,1FTMF1CM1CKD22272,Ford,F-1502WD
28995,2012,108499,Denton, TX,1FT7W2B64CEC38306,Ford,Super
17295,2016,108289,Lawrenceville, GA,1FMCU0F74GUA04413,Ford,EscapeFWD
10370,2010,107762,Colorado Springs, CO,1FAHP2FW3AG119519,Ford,Taurus4dr
16000,2008,107349,Draper, UT,1FTPW14V48KE86692,Ford,F-1504WD
6995,2001,107320,Cincinnati, OH,1FTZR15E71PA14249,Ford,Ranger4WD
10995,2011,107181,Louisville, KY,1ZVBP8AM4B5153360,Ford,Mustang2dr
6995,2007,106662,Virginia Beach, VA,1FMCU93157KA52325,Ford,Escape4WD
17795,2012,105220,Columbus, OH,1FTFX1EF8CFC11165,Ford,F-1504WD
12990,2013,105117,Saint Louis, MO,1FMCU0J98DUB25210,Ford,EscapeTitanium
25980,2011,104162,Columbia, MO,1FTFW1EF9BFA73332,Ford,F-1504WD
10995,2012,103135,Columbus, OH,2FMDK3JCXCBA58167,Ford,Edge4dr
13995,2011,103010,Melbourne, FL,1ZVBP8CF5B5162468,Ford,Mustang2dr
9938,2013,102332,Ft. Worth, TX,1FMCU0F72DUA93118,Ford,EscapeS
13995,2010,102155,Jacksonville, FL,3FAHP0GA3AR375708,Ford,Fusion4dr
21999,2004,102048,Raleigh, NC,1FTWW33PX4EB71611,Ford,Super
10195,2010,101186,Macon, GA,3FAHP0HG1AR333606,Ford,Fusion4dr
12990,2014,100756,Ft. Lauderdale, FL,NM0LS7E71E1156746,Ford,Transit
10988,2012,100576,Wheat Ridge, CO,1FMCU9DG5CKC07856,Ford,Escape4WD
15995,2010,100470,Raleigh, NC,1FMEU5BE7AUF05653,Ford,Explorer
10967,2011,100196,Arlington, TX,2FMDK3KC1BBA23014,Ford,Edge4dr
12995,2008,100151,Denton, TX,1FTPX14V48KD16488,Ford,F-1504WD
9795,2012,100053,Bloomington, CA,1FAHP2EW6CG135315,Ford,Taurus4dr
7500,2014,99871,Olathe, KS,1FADP3K25EL155796,Ford,FocusHatchback
